제품명,기본정보,원료약품 및 분량,효능효과,용법용량,주의사항
,"{'제품명': '오구펫 미스트', '제품 영문명': 'OGOOPET MIST', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-02-23', '품목정보': '동물용의약외품-제조-222-170', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색의 알갱이가 있는 무색의 반투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법 : 밀폐용기, 직사광선을 피하여 실온 (1 ~ 30℃) 보관할 것.\n- 사용기간 : 제조일로부터 36개월', '포장단위': '40ml, 100ml, 120ml, 130ml, 150ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '글리세린(GLYCERIN)(ICID)'], ['3', '소듐하이알루로네이트액(SODIUM HYALURONATE SOLUTION)(ICID)'], ['4', '베타인(BETAINE)(ICID)'], ['5', '알란토인(ALLANTOIN)(ICID)'], ['6', '정제수,소듐옥사이드,실리카,마그네슘옥사이드,칼슘옥사이드,포타슘옥사이드,징크옥사이드(ICID)'], ['7', '젤란검(GELLAN GUM)(ICID)'], ['8', 'C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.))(ICID)'], ['9', '라벤더오일(LAVENDER OIL)(ICID)'], ['10', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['11', '칼슘클로라이드(CALCIUM CHLORIDE)(ICID)'], ['12', '시트르산나트륨(SODIUM CITRATE)(ICID)'], ['13', '로즈마리엑스(ROSEMARY EXTRACT)(ICID)']]",없음,없음,없음
,"{'제품명': '카밍애플에센스', '업체명': '코스아워팩토리', '업상태': '정상', '허가일': '2019-06-04', '품목정보': '동물용의약외품-제조-224-011', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '연한 노란색의 액체', '제조방법': '동물용의약품공정서 제6개정 액제 제법에 준함', '저장방법': '* 저장방법 : 기밀용기, 고온 직사광선을 피한 습기가 없는 실온(1~30℃) 보관\n* 사용기간 : 제조일로부터 6개월', '포장단위': '15mL, 30mL, 100mL, 200mL, 500mL'}","[['1', '호호바유 (KQC)'], ['2', '판테놀 (KVP)'], ['3', '캐모마일꽃추출물 (ICID)'], ['4', '정제수 (KQC)'], ['5', '올리브유 (KQC)'], ['6', '비즈왁스 (ICID)'], ['7', '1,2-헥산디올 (ICID)']]",없음,없음,없음
,"{'제품명': '카밍릴리프샴푸', '업체명': '코스아워팩토리', '업상태': '정상', '허가일': '2019-09-05', '품목정보': '동물용의약외품-제조-224-012', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '연한 노란색의 투명한 액체', '제조방법': '동물용의약품공정서 제6개정 액제 제법에 준함', '저장방법': '저장방법 : 고온 직사광선을 피한 습기가 없는 실온(1～30°C) 보관\n사용기간 : 제조일로부터 3개월', '포장단위': '30ml, 500ml, 1500ml, 4000ml'}","[['1', '소듐코코일애플아미노산(ICID)'], ['2', '라우라미도프로필베타인/소듐클로라이드/정제수(ICID)'], ['3', '베타인/프로판디올/페녹시에탄올/정제수(ICID)'], ['4', '모하비유카뿌리추출물(ICID)'], ['5', '헨나엑스(KQC)'], ['6', '아르기닌(KQC)'], ['7', '폴리쿼터늄-10(KQC)'], ['8', '1,2-헥산디올(ICID)'], ['9', '프로판다이올(ICID)'], ['10', '일랑일랑꽃오일(ICID)'], ['11', '은방울꽃추출물(ICID)'], ['12', '정제수(KQC)']]",없음,없음,없음
,"{'제품명': '실키모이스쳐샴푸', '업체명': '코스아워팩토리', '업상태': '정상', '허가일': '2019-09-05', '품목정보': '동물용의약외품-제조-224-013', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '연한 노란색~황색의 투명한 액체', '제조방법': '동물용의약품공정서 제6개정 액제 제법에 준함', '저장방법': '* 저장방법 : 고온 직사광선을 피한 습기가 없는 실온(1～30°C) 보관\n* 사용기간 : 제조일로부터 3개월', '포장단위': '30ml, 500ml, 1500ml, 4000ml'}","[['1', '라우릴글루코사이드(ICID)'], ['2', '라우라미도프로필베타인/소듐클로라이드/정제수(ICID)'], ['3', '정제수(KQC)'], ['4', '소듐하이알루로네이트/정제수/1,2-헥산디올/소듐아세틸레이티드하이알루로네이트/하이드롤라이즈드하이알루로닉애씨드(ICID)'], ['5', '하이드롤라이즈드엘라스틴/부틸렌글라이콜/1,2-헥산디올/정제수(ICID)'], ['6', '실크아미노산(ICID)'], ['7', '창포뿌리추출물(ICID)'], ['8', '베타인/프로판디올/페녹시에탄올/정제수'], ['9', '글리세린(KQC)'], ['10', '프로판디올(ICID)'], ['11', '1,2-헥산디올(ICID)'], ['12', '로즈마리잎오일(ICID)'], ['13', '향료(ICID)'], ['14', '아르기닌(KQC)'], ['15', '소듐코코일이세티오네이트(ICID)']]",없음,없음,없음
,"{'제품명': '머드입욕제', '업체명': '코스아워팩토리', '업상태': '정상', '허가일': '2019-09-05', '품목정보': '동물용의약외품-제조-224-014', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '옅은 녹색의 분말, 옅은 노랑색의 분말, 옅은 잿빛의 분말, 옅은 적색의 분말, 옅은 파랑색의 분말', '제조방법': '동물용의약품공정서 제6개정 산제 제법에 준함', '저장방법': '* 저장방법 : 고온 직사광선을 피한 습기가 없는 실온(1～30°C) 보관\n* 사용기간 : 제조일로부터 3개월', '포장단위': '15g, 60g, 260g, 1kg'}","[['1', '탄산수소나트륨(KQC)'], ['2', '시트르산(KQC)'], ['3', '옥수수전분(KQC)'], ['4', '카올린(KP)'], ['5', '베타인/프로판디올/페녹시에탄올/정제수(ICID)'], ['6', '실크아미노산(ICID)'], ['7', '편백오일(ICID)'], ['8', '일랑일랑꽃오일(ICID)'], ['9', '초피나무열매추출물/할미꽃추출물/우스니아추출물/정제수(ICID)'], ['10', '로즈마리추출물(ICID)'], ['11', '식용색소(식첨)']]",없음,없음,없음
,"{'제품명': '펫수딩밤', '업체명': '코스아워팩토리', '업상태': '정상', '허가일': '2019-09-10', '품목정보': '동물용의약외품-제조-224-015', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '옅은 노란색의 연고제', '제조방법': '동물용의약품공정서 제6개정 연고제 제법에 준함', '저장방법': '* 저장방법 : 고온 직사광선을 피한 습기가 없는 실온(1～30°C) 보관\n* 사용기간 : 제조일로부터 3개월', '포장단위': '3g, 14g , 30g'}","[['1', '밀납(비즈왁스)(KQC)'], ['2', '쉐어버터(KQC)'], ['3', '토코페롤(KQC)'], ['4', '자몽엑스(KQC)'], ['5', '올리브유(KQC)'], ['6', '삼씨오일(ICID)'], ['7', '드럼스틱씨오일(ICID)'], ['8', '쑥잎추출물(ICID)'], ['9', '로즈우드오일(ICID)'], ['10', '포트마리골드꽃오일/해바라기씨오일(ICID)']]",없음,없음,없음
,"{'제품명': '애니멀베다 보드레 아로마', '제품 영문명': 'animal veda Baudre Aroma', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2021-10-18', '품목정보': '동물용의약외품-제조-225-056', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '고유의 향이 있는 무색 투명한 액체', '제조방법': '별첨', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '1ml,5ml,10ml,30ml'}","[['1', '팔마로사오일(ICID)'], ['2', '센티드제라늄꽃오일(ICID)'], ['3', '라벤더꽃오일(ICID)'], ['4', '로즈우드오일(자단나무오일)(ICID)'], ['5', '단향오일(ICID)'], ['6', '캐모마일꽃오일(ICID)']]",없음,없음,없음
,"{'제품명': '애니멀베다 해피니스 아로마', '제품 영문명': 'animal veda happiness Aroma', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2021-10-18', '품목정보': '동물용의약외품-제조-225-057', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '고유의 향이 있는 무색 투명한 액체', '제조방법': '별첨', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 상온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '1ml,5ml,10ml,30ml'}","[['1', '장미꽃오일(ICID)'], ['2', '연꽃오일(ICID)'], ['3', '만다린껍질오일(ICID)'], ['4', '자스민오일(ICID)'], ['5', '당근씨오일(ICID)'], ['6', '오렌지껍질오일(ICID)']]",없음,없음,없음
,"{'제품명': '애니멀베다 포레스트 아로마', '제품 영문명': 'Animal veda forest Aroma', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2021-10-18', '품목정보': '동물용의약외품-제조-225-058', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '고유의 향이 있는 무색 투명한 액체', '제조방법': '별첨', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 상온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '1ml,5ml,10ml,30ml'}","[['1', '니아울리잎오일(ICID)'], ['2', '파인오일(ICID)'], ['3', '마조람잎오일(ICID)'], ['4', '보스웰리아오일(ICID)']]",없음,없음,없음
,"{'제품명': '아임 치약', '제품 영문명': ""I'm Toothpaste"", '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2021-10-25', '품목정보': '동물용의약외품-제조-225-059', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '점증이 있는 연한 갈색의 액제', '제조방법': '별첨', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(1-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 12개월', '포장단위': '3g, 30g, 80g'}","[['1', '글리세린(KQC)'], ['2', '탄산수소나트륨(KQC)'], ['3', '하이드록시아파타이트(ICID)'], ['4', '난황추출물(ICID)'], ['5', '프로폴리스추출물(ICID)'], ['6', '마누카잎추출물(ICID)'], ['7', '토코페롤(KQC)'], ['8', '감추출물(ICID)'], ['9', '정제수(KQC)'], ['10', '잔탄검(ICID)'], ['11', '1,2-헥산다이올(ICID)'], ['12', '코코넛유(KQC)'], ['13', '락토바실러스(ICID)'], ['14', '글리세린(KQC)'], ['15', '탄산수소나트륨(KQC)'], ['16', '하이드록시아파타이트(ICID)'], ['17', '난황추출물(ICID)'], ['18', '프로폴리스추출물(ICID)'], ['19', '마누카잎추출물(ICID)'], ['20', '토코페롤(KQC)'], ['21', '감추출물(ICID)'], ['22', '정제수(KQC)'], ['23', '잔탄검(ICID)'], ['24', '1,2-헥산다이올(ICID)'], ['25', '코코넛유(KQC)'], ['26', '락토바실러스(ICID)']]",없음,없음,없음
,"{'제품명': '베리유', '제품 영문명': 'BARRI U', '업체명': '(주)독샤워', '업상태': '정상', '허가일': '2021-12-13', '품목정보': '동물용의약외품-제조-225-060', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '연노란빛의 투명한 고유의 향이 있는 액제', '제조방법': '별첨', '저장방법': '가. 저장방법 : 고온 직사광선을 피한 실온보관(15-25℃)\n나. 용기종류 : 기밀용기\n다. 사용기간 : 제조일로부터 24개월', '포장단위': '3g, 10g, 20g, 30g, 50g'}","[['1', '올리브오일(KQC)'], ['2', '카렌둘라꽃오일(ICID)'], ['3', '식물성스쿠알란(KQC)'], ['4', '호호바오일(KQC)'], ['5', '코코넛유(KQC)'], ['6', '인도멀구슬나무잎가루(ICID)'], ['7', '해바라기씨오일불검화물(ICID)'], ['8', '토코페롤(KQC)'], ['9', '쐐기풀잎가루(ICID)'], ['10', '팔마로사오일(ICID)'], ['11', '캐모마일꽃오일(ICID)']]",없음,없음,없음
,"{'제품명': '메디멀 바하 샴푸', '제품 영문명': 'medimal bha shampoo', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2021-06-10', '품목정보': '동물용의약외품-제조-222-112', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색~미황색의 투명~반투명 점액상', '제조방법': '1. 원료 1, 2, 4, 7, 8, 10, 11, 12번 을 메인탱크에 넣은 후 가온, 교반하며 용해 확인한다.\n2. 원료 3, 5번을 메인탱크에 넣은 후 교반한다.\n3. 원료 6, 9번을 메인탱크에 넣은 후 교반한다. \n4. 성상 확인 후 mesh로 걸러 배출한다.', '저장방법': '- 저장방법 : 직사광선을 피하여 실온 보관할 것. \n             어린이의 손에 닿지 않는 곳에 보관할 것.\n- 사용기간 : 제조일로부터 30개월', '포장단위': '10 ml,50 ml,100 ml,200 ml,500ml'}","[['1', '병풀잎수(CENTELLA ASIATICA LEAF WATER)(ICID)'], ['2', '쌀겨수(ORYZA SATIVA (RICE) BRAN WATER)(ICID)'], ['3', '코코일글루타민산나트륨(SODIUM COCOYL GLUTAMATE)(KQC)'], ['4', '정제수(WATER)(KQC)'], ['5', '라우릴베타인(LAURYL BETAIN)(KQC)'], ['6', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['7', '베타인살리실레이트(BETAINE SALICYLATE)(ICID)'], ['8', '폴리쿼터늄-10(POLYQUATERNIUM-10)(KQC)'], ['9', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(JSQI)'], ['10', '아르기닌(ARGININE)(KQC)'], ['11', '디나트륨이디티에이(DISODIUM EDTA)(KQC)'], ['12', '개박하추출물(NEPETA CATARIA EXTRACT)(ICID)'], ['13', '병풀잎수(CENTELLA ASIATICA LEAF WATER)(ICID)'], ['14', '쌀겨수(ORYZA SATIVA (RICE) BRAN WATER)(ICID)'], ['15', '코코일글루타민산나트륨(SODIUM COCOYL GLUTAMATE)(ICID)'], ['16', '정제수(WATER)(KQC)'], ['17', '라우릴베타인(LAURYL BETAIN)(ICID)'], ['18', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['19', '베타인살리실레이트(BETAINE SALICYLATE)(ICID)'], ['20', '폴리쿼터늄-10(POLYQUATERNIUM-10)(ICID)'], ['21', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(ICID)'], ['22', '아르기닌(ARGININE)(ICID)'], ['23', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['24', '개박하추출물(NEPETA CATARIA EXTRACT)(ICID)']]",없음,없음,없음
,"{'제품명': '오구펫 퓨리톤 미스트', '제품 영문명': 'OGOOPET PURITON MIST', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2021-06-22', '품목정보': '동물용의약외품-제조-222-113', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '젤리가 있는 무색의 액상', '제조방법': '1. 1~6을 메인 탱크에 투입 및 교반 용해한 후 80℃로 가온한다.\n2. 7을 메인 탱크에 투입한 후 완전 분산한다.\n3. 메인 탱크를 45℃로 냉각한다.\n4. 별도 용해조에서 8~10을 완전 용해한 뒤 메인 탱크에 투입 및 혼합한다.\n5. 별도 용해조에서 1, 11, 12를 완전 용해한 뒤 메인 탱크에 투입 및 혼합한 후, 메인 탱크를 25℃로 냉각한다. \n6. 성상 확인 후 여과/저장한다.', '저장방법': '- 저장방법 : 직사광선을 피하여 실온 보관할 것.\n             어린이의 손에 닿지 않는 곳에 보관할 것.\n- 사용기간 : 제조일로부터 36개월', '포장단위': '40mL, 100mL, 120mL, 130mL, 150mL'}","[['1', '정제수(KQC)'], ['2', '글리세린(ICID)'], ['3', '소듐하이알루로네이트(ICID)'], ['4', '베타인(ICID)'], ['5', '알란토인(ICID)'], ['6', '정제수, 소듐하이드록사이드, 실리카, 마그네슘하이드록사이드, 칼슘하이드록사이드 외 2종(ICID)'], ['7', '젤란검(ICID)'], ['8', 'C12-14파레스-12(ICID)'], ['9', '라벤더오일(ICID)'], ['10', '1,2-헥산다이올(ICID)'], ['11', '칼슘클로라이드(ICID)'], ['12', '시트르산나트륨(ICID)']]",없음,없음,없음
,"{'제품명': '로즈 제라늄 바디워시', '제품 영문명': 'ROSE GERANIUM BODY WASH', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2021-06-23', '품목정보': '동물용의약외품-제조-222-114', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색 투명 점액상', '제조방법': '1. 원료 1, 12, 13번을 메인가마에 투입 후 가온 교반한다.\n2. 원료 7, 9번을 메인가마에 투입 후 가온 교반한다.\n3. 원료 10, 14, 15번을 메인가마에 넣고 교반한다.\n4. 원료 2, 3, 4, 5 번을 메인가마에 넣고 교반한다.\n5. 원료 6, 8, 11 번을 메인가마에 넣고 교반한다.\n6. 원료 16~21번을 메인가마에 넣고 교반한다.\n7. 성상 확인후 보관한다.', '저장방법': '사용기간 : 제조일로부터 36개월\n저장방법 : 실온(1~30℃)에서 직사광선을 피하여 보관', '포장단위': '8g, 100g, 300g, 350g, 500g'}","[['1', '정제수(WATER)(KQC)'], ['2', '소듐라우로일메틸아미노프로피오네이트(SODIUM LAUROYL METHYLAMINOPROPIONATE)(JSQI)'], ['3', '소듐코코일알라니네이트(SODIUM COCOYL ALANINATE)(ICID)'], ['4', '라우릴베타인(LAURYL BETAIN)(KQC)'], ['5', '소듐코코암포아세테이트(SODIUM COCOAMPHOACETATE)(ICID)'], ['6', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['7', '폴리쿼터늄-10(POLYQUATERNIUM-10)(KQC)'], ['8', '센티드제라늄꽃오일(PELARGONIUM GRAVEOLENS FLOWER OIL)(ICID)'], ['9', '폴리쿼터늄-67(POLYQUATERNIUM-67)(ICID)'], ['10', '염화나트륨(SODIUM CHLORIDE)(KQC)'], ['11', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(JSQI)'], ['12', 'D-판테놀(D-PANTHENOL)(KQC)'], ['13', '디나트륨이디티에이(DISODIUM EDTA)(KQC)'], ['14', '시트르산(CITRIC ACID)(KQC)'], ['15', '시트르산나트륨(SODIUM CITRATE)(KQC)'], ['16', '자몽엑스(GRAPEFRUIT EXTRACT)(KQC)'], ['17', '인삼엑스(GINSENG EXTRACT)(KQC)'], ['18', '녹차엑스(GREEN TEA EXTRACT)(KQC)'], ['19', '로즈마리엑스(ROSEMARY EXTRACT)(KQC)'], ['20', '세이지엑스(SAGE EXTRACT)(KQC)'], ['21', '자일리틸글루코사이드, 안하이드로자일리톨, 정제수, 자일리톨, 글루코오스(ICID)'], ['22', '정제수(WATER)(KQC)'], ['23', '소듐라우로일메틸아미노프로피오네이트(SODIUM LAUROYL METHYLAMINOPROPIONATE)(ICID)'], ['24', '소듐코코일알라니네이트(SODIUM COCOYL ALANINATE)(ICID)'], ['25', '라우릴베타인(LAURYL BETAIN)(ICID)'], ['26', '소듐코코암포아세테이트(SODIUM COCOAMPHOACETATE)(ICID)'], ['27', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['28', '폴리쿼터늄-10(POLYQUATERNIUM-10)(ICID)'], ['29', '센티드제라늄꽃오일(PELARGONIUM GRAVEOLENS FLOWER OIL)(ICID)'], ['30', '폴리쿼터늄-67(POLYQUATERNIUM-67)(ICID)'], ['31', '염화나트륨(SODIUM CHLORIDE)(ICID)'], ['32', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(ICID)'], ['33', 'D-판테놀(D-PANTHENOL)(KQC)'], ['34', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['35', '시트르산(CITRIC ACID)(ICID)'], ['36', '시트르산나트륨(SODIUM CITRATE)(ICID)'], ['37', '자몽엑스(GRAPEFRUIT EXTRACT)(ICID)'], ['38', '인삼엑스(GINSENG EXTRACT)(ICID)'], ['39', '녹차엑스(GREEN TEA EXTRACT)(ICID)'], ['40', '로즈마리엑스(ROSEMARY EXTRACT)(ICID)'], ['41', '세이지엑스(SAGE EXTRACT)(ICID)'], ['42', '자일리틸글루코사이드, 안하이드로자일리톨, 정제수, 자일리톨, 글루코오스(ICID)']]",없음,없음,없음
,"{'제품명': '케어 앤 후 병풀 에센스', '제품 영문명': 'CARE & HOO Centella asiatica Essence', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-03-21', '품목정보': '동물용의약외품-제조-222-171', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '백색의 반투명 점액상', '제조방법': '별도첨부', '저장방법': '-저장방법 : 밀폐용기, 실온(1~30℃)에 보관\n-사용기간 : 제조일로부터 30개월', '포장단위': '50 ml'}","[['1', '정제수(KQC)'], ['2', '부틸렌글라이콜(KQC)'], ['3', '디프로필렌글라이콜(KQC)'], ['4', '1,2-헥산다이올(ICID)'], ['5', '정제수, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드폴리데센, 트라이데세스-10(ICID)'], ['6', '카보머(KQC)'], ['7', '트로메타민(KQC)'], ['8', '서양배추출물, 서양송악잎/줄기추출물, 사과나무잎추출물, 비치스트로베리추출물(ICID)'], ['9', '마데카소사이드, 아시아티코사이드, 병풀잎추출물(ICID)'], ['10', '정제수(KQC)'], ['11', '부틸렌글라이콜(ICID)'], ['12', '디프로필렌글리콜(ICID)'], ['13', '1,2-헥산다이올(ICID)'], ['14', '정제수, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드폴리데센, 트라이데세스-10(ICID)'], ['15', '카보머(ICID)'], ['16', '트로메타민(ICID)'], ['17', '서양배추출물, 서양송악잎/줄기추출물, 사과나무잎추출물, 비치스트로베리추출물(ICID)'], ['18', '마데카소사이드, 아시아티코사이드, 병풀잎추출물(ICID)']]",없음,없음,없음
,"{'제품명': '펫라움 릴랙싱 이어클리너', '제품 영문명': 'petraum relaxing ear cleaner', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-03-21', '품목정보': '동물용의약외품-제조-222-172', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃) 보관할 것.\n- 사용기간: 제조일로부터 36개월', '포장단위': '120ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['3', '글루코노-δ-락톤(GLUCONO-δ-LACTONE)(ICID)'], ['4', '시트르산(CITRIC ACID)(ICID)'], ['5', '트로메타민(2-AMINO-2-HYDROXYMETHYL-1,3-PROPANEDIOL)(ICID)'], ['6', '글리세린(GLYCERIN)(ICID)'], ['7', 'D-판테놀(D-PANTHENOL)(KQC)'], ['8', '편백수(JAPANESE CYPRESS WATER)(ICID)'], ['9', '폴리글리세릴-10라우레이트, 프로판다이올(POLYGLYCERYL-10 LAURATE, PROPANEDIOL)(ICID)'], ['10', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['11', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(ICID)'], ['12', '향료(FRAGRANCE)(Blanc Musk 향)(ICID)']]",없음,없음,없음
,"{'제품명': '펫라움 릴랙싱 아이클리너', '제품 영문명': 'petraum relaxing eye cleaner', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-03-21', '품목정보': '동물용의약외품-제조-222-173', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '무색 투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃) 보관할 것\n- 사용기간: 제조일로부터 36개월', '포장단위': '120ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['3', '염화나트륨(SODIUM CHLORIDE)(ICID)'], ['4', '시트르산(CITRIC ACID)(ICID)'], ['5', '트로메타민(2-AMINO-2-HYDROXYMETHYL-1,3-PROPANEDIOL)(ICID)'], ['6', '편백수(JAPANESE CYPRESS WATER)(ICID)'], ['7', '부틸렌글리콜(BUTYLENE GLYCOL)(ICID)'], ['8', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['9', 'C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.))(ICID)'], ['10', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(ICID)'], ['11', '향료(FRAGRANCE)(Blanc Musk 향)(ICID)']]",없음,없음,없음
,"{'제품명': '어노인트 세러미스트', '제품 영문명': 'Anoint Serumist', '업체명': '그린코스(주)', '업상태': '정상', '허가일': '2022-03-23', '품목정보': '동물용의약외품-제조-222-174', '취소/취하구분': '정상', '허가심사유형': '신고', '제조/수입구분': '제조', '성상': '미황색의 투명 액상', '제조방법': '별첨', '저장방법': '- 저장방법: 직사광선을 피하여 밀폐용기, 실온(1~30℃)보관\n- 사용기간: 제조일로부터 30개월', '포장단위': '30ml, 50ml, 150ml, 300ml'}","[['1', '정제수(WATER)(KQC)'], ['2', '정제수, 1,2-헥산다이올(WATER, 1,2-HEXANEDIOL)(ICID)'], ['3', '병풀잎수, 1,2-헥산다이올(CENTELLA ASIATICA LEAF WATER, 1,2-HEXANEDIOL)(ICID)'], ['4', '시트르산(CITRIC ACID)(ICID)'], ['5', '디나트륨이디티에이(DISODIUM EDTA)(ICID)'], ['6', '베타인(BETAINE)(ICID)'], ['7', '알란토인(ALLANTOIN)(ICID)'], ['8', '트로메타민(2-AMINO-2-HYDROXYMETHYL-1,3-PROPANEDIOL)(ICID)'], ['9', 'D-판테놀(D-PANTHENOL)(KQC)'], ['10', '소듐하이알루로네이트액(SODIUM HYALURONATE SOLUTION)(ICID)'], ['11', '글리세린(GLYCERIN)(ICID)'], ['12', '부틸렌글리콜(BUTYLENE GLYCOL)(ICID)'], ['13', 'C12-14파레스-12(POLYOXYETHYLENE ALKYL (12-14) ETHER (12E.O.))(ICID)'], ['14', '로즈마리잎오일(ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL)(ICID)'], ['15', '1,2-헥산다이올(1,2-HEXANEDIOL)(ICID)'], ['16', '에틸헥실글리세린(2-ETHYLHEXYL GLYCERYLETHER)(ICID)'], ['17', '정제수, 부틸렌글리콜, 1,2-헥산다이올, 락토바실러스발효용해물, 서양민들레잎추출물, 에틸헥실글리세린(ICID)'], ['18', '글리세린, 경화레시틴, 세라마이드엔피(ICID)'], ['19', '마데카소사이드, 아시아티코사이드, 병풀잎추출물(ICID)']]",없음,없음,없음
